,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
276,0.517660427,0.009647636,0.006249332,0.007653838,0.02,4,70,"{'learning_rate': 0.02, 'max_depth': 4, 'n_estimators': 70}",-73.26502126,-72.28695751,-125.8842525,-55.80640057,-89.45846401,-83.34021916,23.78748856,132,-5899.320645,-5239.541569,-20610.64948,-3259.323469,-9836.910928,-8969.149218,6200.217246,128,-76.80703513,-72.38467772,-143.5640954,-57.09048493,-99.18120249,-89.80549913,30.06861394,131,-6.848425735,-39.50215445,-0.514313842,-3.903219105,-0.112518102,-10.17612625,14.86651077,131
296,0.568085098,0.162062903,0.006522942,0.006003433,0.02,6,70,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 70}",-73.31903848,-73.33417534,-125.4828088,-56.42745311,-90.31531438,-83.77575802,23.44586656,133,-5906.395235,-5404.441991,-20370.34942,-3329.700313,-9988.344725,-8999.846337,6081.322183,129,-76.85307564,-73.51490999,-142.724733,-57.70355546,-99.94170663,-90.14759615,29.55092629,132,-6.857837733,-40.77685039,-0.496658421,-4.009091716,-0.129644703,-10.45401659,15.36024378,133
306,0.509383535,0.021394916,0.003124428,0.006248856,0.02,7,70,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 70}",-73.31903848,-73.33417534,-125.4828088,-56.42745311,-90.31531438,-83.77575802,23.44586656,133,-5906.395235,-5404.441991,-20370.34942,-3329.700313,-9988.344725,-8999.846337,6081.322183,129,-76.85307564,-73.51490999,-142.724733,-57.70355546,-99.94170663,-90.14759615,29.55092629,132,-6.857837733,-40.77685039,-0.496658421,-4.009091716,-0.129644703,-10.45401659,15.36024378,133
316,0.509677982,0.064297709,0.012297678,0.006161106,0.02,8,70,"{'learning_rate': 0.02, 'max_depth': 8, 'n_estimators': 70}",-73.31903848,-73.33417534,-125.4828088,-56.42745311,-90.31531438,-83.77575802,23.44586656,133,-5906.395235,-5404.441991,-20370.34942,-3329.700313,-9988.344725,-8999.846337,6081.322183,129,-76.85307564,-73.51490999,-142.724733,-57.70355546,-99.94170663,-90.14759615,29.55092629,132,-6.857837733,-40.77685039,-0.496658421,-4.009091716,-0.129644703,-10.45401659,15.36024378,133
286,0.579019308,0.097952445,0.012498617,0.006249309,0.02,5,70,"{'learning_rate': 0.02, 'max_depth': 5, 'n_estimators': 70}",-73.31903848,-73.33417534,-125.4828042,-56.42177253,-90.35103726,-83.78176556,23.4491875,136,-5906.395235,-5404.441991,-20370.34874,-3333.60523,-9994.424308,-9001.843102,6080.791903,132,-76.85307564,-73.51490999,-142.7247307,-57.73738157,-99.97211765,-90.1604431,29.54551745,135,-6.857837733,-40.77685039,-0.496658371,-4.014966146,-0.130332281,-10.45532898,15.35965855,136
246,0.138766623,0.006357088,0.006249428,0.007653955,0.02,1,70,"{'learning_rate': 0.02, 'max_depth': 1, 'n_estimators': 70}",-25.46097082,-76.41421366,-138.6786047,-57.99845004,-115.4810498,-82.8066578,40.33392783,130,-1073.69871,-5847.960619,-26067.72694,-3673.216632,-16332.55549,-10599.03168,9310.482122,136,-32.76734212,-76.47195969,-161.4550307,-60.60706751,-127.7988869,-91.82005738,46.56295459,136,-0.428443221,-44.20529155,-0.91525841,-4.525866377,-0.847151384,-10.18440219,17.07465932,132
412,0.101979303,0.010306493,0.006248903,0.007653312,0.04,2,30,"{'learning_rate': 0.04, 'max_depth': 2, 'n_estimators': 30}",-60.69882101,-84.68313835,-153.9548249,-67.66508867,-109.58496,-95.31736658,33.8174355,137,-4105.187184,-7213.943101,-29683.89153,-4788.351216,-15699.05423,-12298.08545,9624.97829,155,-64.07173467,-84.93493451,-172.2901376,-69.19791338,-125.2958668,-103.1581174,40.69997872,137,-4.461519839,-54.76446599,-1.180946694,-6.203438194,-0.775504744,-13.47717509,20.74299564,137
422,0.135029364,0.006920324,0.006249332,0.007653838,0.04,3,30,"{'learning_rate': 0.04, 'max_depth': 3, 'n_estimators': 30}",-80.53750468,-83.56997517,-144.8063883,-69.76714867,-103.4016878,-96.41654093,26.52447081,139,-6880.961275,-6992.909055,-26312.4541,-5057.282214,-13848.37907,-11818.39714,7843.147291,138,-82.95155981,-83.62361541,-162.2111405,-71.11457104,-117.6791361,-103.5160046,33.20894369,138,-8.154395363,-53.05585181,-0.933239102,-6.608009149,-0.566200255,-13.86353914,19.8256717,140
333,0.129215956,0.005830468,0.006248856,0.007653254,0.03,2,40,"{'learning_rate': 0.03, 'max_depth': 2, 'n_estimators': 40}",-61.49069399,-85.06854502,-154.3467317,-68.54161518,-110.1613129,-95.92177975,33.67255587,138,-4198.077436,-7278.697924,-29814.12464,-4904.74285,-15812.79859,-12401.68829,9639.264137,156,-64.79257238,-85.31528541,-172.6676711,-70.0338693,-125.7489507,-103.7116698,40.56572251,139,-4.585100551,-55.26502694,-1.190515233,-6.378533943,-0.788368809,-13.64150909,20.91658215,138
432,0.197190046,0.034993409,0,0,0.04,4,30,"{'learning_rate': 0.04, 'max_depth': 4, 'n_estimators': 30}",-82.99658411,-86.55679646,-141.9839641,-69.44353574,-103.4107265,-96.87832139,25.01637582,142,-7385.087457,-7509.330906,-25184.04848,-4978.489683,-13852.40756,-11781.87282,7318.166226,137,-85.93653156,-86.65639565,-158.6948281,-70.55841327,-117.6962513,-103.908484,31.3831129,140,-8.825082232,-57.04784182,-0.850332434,-6.489476254,-0.566655863,-14.75587772,21.38605229,143
343,0.185691023,0.01622254,0.004524136,0.006176158,0.03,3,40,"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 40}",-80.41783722,-83.85187118,-145.7522746,-70.3390702,-104.2323567,-96.91868198,26.786955,143,-6860.867171,-7039.956766,-26566.98522,-5140.458183,-14023.97461,-11926.44839,7928.83991,144,-82.83035175,-83.90445022,-162.9938196,-71.69698866,-118.4228636,-103.9696948,33.41782405,141,-8.12766227,-53.41953509,-0.951940113,-6.733136343,-0.586059459,-13.96366666,19.95680571,141
255,0.204900551,0.031682855,0.010373259,0.006621039,0.02,2,60,"{'learning_rate': 0.02, 'max_depth': 2, 'n_estimators': 60}",-62.06299217,-85.46960436,-154.805146,-69.07087328,-110.8853327,-96.45878969,33.66408615,140,-4270.556941,-7350.334795,-29971.54394,-4979.147189,-15959.08884,-12506.13434,9674.977692,157,-65.3494984,-85.73409354,-173.1229157,-70.56307242,-126.3292873,-104.2197735,40.55087122,142,-4.68152691,-55.81878676,-1.202081206,-6.490465386,-0.804913693,-13.79955479,21.11745304,139
462,0.253150225,0.046313866,0.005191278,0.00597897,0.04,7,30,"{'learning_rate': 0.04, 'max_depth': 7, 'n_estimators': 30}",-83.05428675,-87.35289603,-141.6605377,-70.1237498,-104.2443344,-97.28716094,24.72453867,145,-7394.232389,-7657.80922,-24947.49229,-5078.00342,-14024.34029,-11820.37552,7204.941891,139,-85.98972258,-87.50890938,-157.9477518,-71.260111,-118.4244075,-104.2261804,30.93992295,143,-8.837248603,-58.1955933,-0.832952084,-6.63918145,-0.586100815,-15.01821525,21.82753376,145
472,0.234732962,0.024610192,0.007248688,0.007077109,0.04,8,30,"{'learning_rate': 0.04, 'max_depth': 8, 'n_estimators': 30}",-83.05428675,-87.35289603,-141.6605377,-70.1237498,-104.2443344,-97.28716094,24.72453867,145,-7394.232389,-7657.80922,-24947.49229,-5078.00342,-14024.34029,-11820.37552,7204.941891,139,-85.98972258,-87.50890938,-157.9477518,-71.260111,-118.4244075,-104.2261804,30.93992295,143,-8.837248603,-58.1955933,-0.832952084,-6.63918145,-0.586100815,-15.01821525,21.82753376,145
452,0.418157339,0.127207901,0.009594393,0.001356361,0.04,6,30,"{'learning_rate': 0.04, 'max_depth': 6, 'n_estimators': 30}",-83.05428675,-87.35289603,-141.6605377,-70.1237498,-104.2443344,-97.28716094,24.72453867,145,-7394.232389,-7657.80922,-24947.49229,-5078.00342,-14024.34029,-11820.37552,7204.941891,139,-85.98972258,-87.50890938,-157.9477518,-71.260111,-118.4244075,-104.2261804,30.93992295,143,-8.837248603,-58.1955933,-0.832952084,-6.63918145,-0.586100815,-15.01821525,21.82753376,145
442,0.210841179,0.010753701,0.003124619,0.006249237,0.04,5,30,"{'learning_rate': 0.04, 'max_depth': 5, 'n_estimators': 30}",-83.05428675,-87.35289603,-141.6605377,-70.12380225,-104.2809003,-97.29448461,24.72658922,148,-7394.232389,-7657.80922,-24947.49229,-5083.375554,-14031.65819,-11822.91353,7204.384823,142,-85.98972258,-87.50890938,-157.9477518,-71.29779487,-118.4553004,-104.2398958,30.93473215,146,-8.837248603,-58.1955933,-0.832952084,-6.647263112,-0.586928443,-15.01999711,21.82680406,148
353,0.295098352,0.103396834,0.00811348,0.010364866,0.03,4,40,"{'learning_rate': 0.03, 'max_depth': 4, 'n_estimators': 40}",-83.34971626,-87.04437231,-142.4431712,-70.02688126,-104.1945992,-97.41174805,25.01595607,149,-7442.705136,-7594.123284,-25316.3115,-5063.472828,-14019.6339,-11887.24933,7343.508765,143,-86.27111415,-87.14426708,-159.1110037,-71.15808337,-118.4045349,-104.4178007,31.37151952,147,-8.901736496,-57.70329496,-0.860050116,-6.617322106,-0.58556854,-14.93359444,21.62739686,144
265,0.247715569,0.003963615,0.006248903,0.007653312,0.02,3,60,"{'learning_rate': 0.02, 'max_depth': 3, 'n_estimators': 60}",-80.73628281,-84.60427666,-146.1330334,-70.73343332,-104.9402345,-97.42945214,26.77414847,150,-6901.508069,-7167.276627,-26718.02388,-5194.459167,-14176.56794,-12031.56714,7962.636671,150,-83.07531564,-84.65976983,-163.4564893,-72.07259651,-119.0653936,-104.465913,33.44308848,148,-8.181730711,-54.40372972,-0.963037286,-6.814373649,-0.603317198,-14.19323771,20.33319287,142
393,0.27966218,0.011299828,0,0,0.03,8,40,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 40}",-83.4072258,-87.85569604,-142.2528607,-70.62683058,-105.0220558,-97.83293378,24.78964201,152,-7451.873543,-7745.934748,-25126.11321,-5149.498875,-14190.81398,-11932.84687,7249.604916,145,-86.32423497,-88.0109922,-158.5121863,-71.76000889,-119.1252029,-104.7465251,31.00019932,149,-8.913934096,-58.87681201,-0.846075791,-6.746736864,-0.604928372,-15.19769743,22.08025099,150
383,0.279534769,0.010985835,0,0,0.03,7,40,"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 40}",-83.4072258,-87.85569604,-142.2528607,-70.62683058,-105.0220558,-97.83293378,24.78964201,152,-7451.873543,-7745.934748,-25126.11321,-5149.498875,-14190.81398,-11932.84687,7249.604916,145,-86.32423497,-88.0109922,-158.5121863,-71.76000889,-119.1252029,-104.7465251,31.00019932,149,-8.913934096,-58.87681201,-0.846075791,-6.746736864,-0.604928372,-15.19769743,22.08025099,150
373,0.286520052,0.014478793,0.006249189,0.007653663,0.03,6,40,"{'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 40}",-83.4072258,-87.85569604,-142.2528607,-70.62683058,-105.0220558,-97.83293378,24.78964201,152,-7451.873543,-7745.934748,-25126.11321,-5149.498875,-14190.81398,-11932.84687,7249.604916,145,-86.32423497,-88.0109922,-158.5121863,-71.76000889,-119.1252029,-104.7465251,31.00019932,149,-8.913934096,-58.87681201,-0.846075791,-6.746736864,-0.604928372,-15.19769743,22.08025099,150
363,0.243732119,0.007653293,0.009606695,0.007855387,0.03,5,40,"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 40}",-83.4072258,-87.85569604,-142.2528616,-70.61482377,-105.0495634,-97.83603413,24.79387633,155,-7451.873543,-7745.934748,-25126.11337,-5152.581335,-14196.34953,-11934.5705,7249.373299,148,-86.32423497,-88.0109922,-158.5121868,-71.78148324,-119.1484348,-104.7554664,30.99778639,152,-8.913934096,-58.87681201,-0.846075803,-6.751374015,-0.605554422,-15.19875007,22.07981334,153
275,0.456032419,0.025066993,0.00784812,0.00698693,0.02,4,60,"{'learning_rate': 0.02, 'max_depth': 4, 'n_estimators': 60}",-83.69326663,-87.61493531,-143.0387241,-70.48545902,-104.9479706,-97.95607114,25.08518875,156,-7499.04019,-7693.991789,-25499.99373,-5127.398028,-14181.44394,-12000.37354,7389.743317,149,-86.59699874,-87.71540224,-159.6871746,-71.60585191,-119.0858679,-104.9382591,31.43780076,153,-8.97668436,-58.475288,-0.87354569,-6.713489075,-0.603868655,-15.12857516,21.91697932,149
305,0.45170207,0.087867243,0.003124428,0.006248856,0.02,7,60,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 60}",-83.76217311,-88.36685776,-142.8407863,-71.13147438,-105.7849731,-98.37725294,24.85164437,157,-7510.087618,-7836.04818,-25304.21899,-5221.89272,-14355.46791,-12045.54308,7293.567679,151,-86.6607617,-88.52145604,-159.0729989,-72.26266477,-119.814306,-105.2664375,31.05672591,154,-8.991381801,-59.5733974,-0.85916165,-6.855643785,-0.62355012,-15.38062695,22.33894815,155
295,0.442485571,0.024216519,0.006248808,0.007653195,0.02,6,60,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 60}",-83.76217311,-88.36685776,-142.8407863,-71.13147438,-105.7849731,-98.37725294,24.85164437,157,-7510.087618,-7836.04818,-25304.21899,-5221.89272,-14355.46791,-12045.54308,7293.567679,151,-86.6607617,-88.52145604,-159.0729989,-72.26266477,-119.814306,-105.2664375,31.05672591,154,-8.991381801,-59.5733974,-0.85916165,-6.855643785,-0.62355012,-15.38062695,22.33894815,155
315,0.432109213,0.028986601,0.003124619,0.006249237,0.02,8,60,"{'learning_rate': 0.02, 'max_depth': 8, 'n_estimators': 60}",-83.76217311,-88.36685776,-142.8407863,-71.13147438,-105.7849731,-98.37725294,24.85164437,157,-7510.087618,-7836.04818,-25304.21899,-5221.89272,-14355.46791,-12045.54308,7293.567679,151,-86.6607617,-88.52145604,-159.0729989,-72.26266477,-119.814306,-105.2664375,31.05672591,154,-8.991381801,-59.5733974,-0.85916165,-6.855643785,-0.62355012,-15.38062695,22.33894815,155
285,0.436168337,0.044364414,0.005922651,0.005771415,0.02,5,60,"{'learning_rate': 0.02, 'max_depth': 5, 'n_estimators': 60}",-83.76217311,-88.36685776,-142.8407872,-71.12488458,-105.8124593,-98.3814324,24.8547309,160,-7510.087618,-7836.04818,-25304.21916,-5226.114449,-14361.02864,-12047.49961,7293.130411,154,-86.6607617,-88.52145604,-159.0729995,-72.29186987,-119.8375093,-105.2769193,31.05269515,157,-8.991381801,-59.5733974,-0.859161662,-6.861994815,-0.624179018,-15.38202294,22.33838046,158
402,0.076618195,0.005874509,0,0,0.04,1,30,"{'learning_rate': 0.04, 'max_depth': 1, 'n_estimators': 30}",-29.52103034,-92.33023075,-153.7358396,-73.23113898,-135.0712697,-96.77790186,44.29064748,141,-1597.73719,-8532.089406,-31600.30419,-5733.662884,-21554.70431,-13803.6996,11123.83112,158,-39.97170487,-92.36930987,-177.764744,-75.72095406,-146.8152046,-106.5283835,49.55202428,158,-1.125621311,-64.95386225,-1.321750128,-7.625534,-1.437757027,-15.29290494,24.95143072,154
323,0.081244278,0.006248927,0.012498379,0.006249189,0.03,1,40,"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 40}",-29.75214218,-92.88282978,-153.7532991,-73.2986375,-135.7195642,-97.08129455,44.31949598,144,-1617.447825,-8640.772601,-31559.84392,-5755.24737,-21797.07295,-13874.07693,11127.33611,159,-40.21750644,-92.95575615,-177.6509046,-75.86334668,-147.638318,-106.8651664,49.53698765,159,-1.151844237,-65.79399368,-1.318777415,-7.658004991,-1.465168019,-15.47755767,25.27818555,159
245,0.123246241,0.001704681,0.001199245,0.002398491,0.02,1,60,"{'learning_rate': 0.02, 'max_depth': 1, 'n_estimators': 60}",-30.54280824,-93.61399698,-153.9608129,-73.68479578,-136.1191516,-97.5843131,44.14693018,151,-1659.350882,-8772.409001,-31640.01037,-5794.200953,-21797.55734,-13932.70571,11125.67922,160,-40.73513081,-93.66113923,-177.8763907,-76.11964893,-147.6399585,-107.2064536,49.39111266,160,-1.207591848,-66.81155557,-1.324667436,-7.716605481,-1.465222803,-15.70512863,25.67268794,160
264,0.209561253,0.00622745,0.004132795,0.006067643,0.02,3,50,"{'learning_rate': 0.02, 'max_depth': 3, 'n_estimators': 50}",-92.62093751,-103.5539112,-166.7156044,-89.14394678,-132.8658259,-116.9800452,29.23853434,163,-8976.469186,-10735.8957,-33456.55219,-8167.415152,-21003.44388,-16467.95522,9664.99787,161,-94.74423036,-103.6141675,-182.9113233,-90.37375256,-144.9256495,-123.3138246,35.51979555,161,-10.94224827,-81.98949443,-1.45813312,-11.28679092,-1.375411519,-21.41041565,30.5986603,163
254,0.202885294,0.033989645,0.000999355,0.001998711,0.02,2,50,"{'learning_rate': 0.02, 'max_depth': 2, 'n_estimators': 50}",-76.16033067,-104.036531,-176.1595922,-86.31977356,-138.6462097,-116.2644874,36.72306433,161,-6236.070569,-10888.71205,-37738.34573,-7671.649836,-23162.68767,-17139.49317,11901.16419,173,-78.9687949,-104.3489916,-194.2635986,-87.58795485,-152.1929291,-123.4724538,43.52064248,162,-7.296436095,-83.17077932,-1.772726759,-10.54097787,-1.619613975,-20.8801068,31.32922002,161
274,0.366558218,0.01223695,0.010972929,0.006231495,0.02,4,50,"{'learning_rate': 0.02, 'max_depth': 4, 'n_estimators': 50}",-96.4643633,-106.334906,-164.0652303,-88.52175739,-132.7213247,-117.6215163,27.59286664,166,-9765.433356,-11329.91793,-32360.4717,-8017.675388,-20970.67045,-16488.83376,9116.740653,162,-98.82020723,-106.4420872,-179.8901657,-89.54147301,-144.8125355,-123.9012937,33.72392589,163,-11.99188213,-86.58134272,-1.377601458,-11.06152734,-1.371704965,-22.47681172,32.37355577,165
189,0.402235603,0.004941832,0.00279851,0.00342746,0.01,3,100,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100}",-93.24774635,-104.022667,-167.3998421,-89.66174577,-133.6671102,-117.5998223,29.31244986,165,-9094.457592,-10833.72613,-33690.4643,-8260.059939,-21222.48155,-16620.2379,9722.005341,167,-95.36486561,-104.0851869,-183.5496235,-90.88487189,-145.6793793,-123.9127854,35.57891941,164,-11.09921944,-82.74573291,-1.475319203,-11.4261627,-1.400183866,-21.62932362,30.872658,164
179,0.365071774,0.062031354,0.004923201,0.006383642,0.01,2,100,"{'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 100}",-76.62280237,-104.4148045,-176.9669364,-86.64132246,-139.443973,-116.8179678,36.90516019,162,-6304.909356,-10968.26215,-38037.71201,-7729.41198,-23390.97665,-17286.25443,11997.7567,174,-79.40345934,-104.7294713,-195.0325922,-87.91707445,-152.9410888,-124.0047372,43.69301522,165,-7.388018862,-83.78570919,-1.794721918,-10.62787335,-1.645432611,-21.04835119,31.55421562,162
294,0.472687483,0.103275542,0.003198481,0.003968006,0.02,6,50,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 50}",-96.5384733,-106.7589651,-164.0792318,-89.1255923,-133.4807573,-117.996604,27.50868519,167,-9779.985757,-11426.54483,-32240.16781,-8130.285576,-21157.96575,-16546.98994,9059.681514,163,-98.89381051,-106.8950178,-179.5554728,-90.16809622,-145.45778,-124.1940355,33.50867801,166,-12.01124257,-87.32827782,-1.368762442,-11.23093441,-1.392887369,-22.66642092,32.65459356,166
314,0.345627642,0.017144032,0.009373903,0.00765376,0.02,8,50,"{'learning_rate': 0.02, 'max_depth': 8, 'n_estimators': 50}",-96.5384733,-106.7589651,-164.0792318,-89.1255923,-133.4807573,-117.996604,27.50868519,167,-9779.985757,-11426.54483,-32240.16781,-8130.285576,-21157.96575,-16546.98994,9059.681514,163,-98.89381051,-106.8950178,-179.5554728,-90.16809622,-145.45778,-124.1940355,33.50867801,166,-12.01124257,-87.32827782,-1.368762442,-11.23093441,-1.392887369,-22.66642092,32.65459356,166
304,0.351363468,0.015245992,0.009373665,0.007653565,0.02,7,50,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 50}",-96.5384733,-106.7589651,-164.0792318,-89.1255923,-133.4807573,-117.996604,27.50868519,167,-9779.985757,-11426.54483,-32240.16781,-8130.285576,-21157.96575,-16546.98994,9059.681514,163,-98.89381051,-106.8950178,-179.5554728,-90.16809622,-145.45778,-124.1940355,33.50867801,166,-12.01124257,-87.32827782,-1.368762442,-11.23093441,-1.392887369,-22.66642092,32.65459356,166
284,0.340872049,0.028134385,0.007848358,0.006987195,0.02,5,50,"{'learning_rate': 0.02, 'max_depth': 5, 'n_estimators': 50}",-96.5384733,-106.7589651,-164.0792318,-89.1468191,-133.4807573,-118.0008493,27.50423053,170,-9779.985757,-11426.54483,-32240.16781,-8140.584527,-21157.96575,-16549.04973,9057.768645,166,-98.89381051,-106.8950178,-179.5554728,-90.22518788,-145.45778,-124.2054538,33.4970892,169,-12.01124257,-87.32827782,-1.368762442,-11.24642781,-1.392887369,-22.6695196,32.65350898,169
199,0.566692448,0.086475284,0.01122508,0.006129868,0.01,4,100,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",-96.81793495,-106.8741508,-164.7103058,-89.03084,-133.4816275,-118.1829718,27.68769653,172,-9832.977176,-11445.38914,-32583.17364,-8109.735224,-21179.80589,-16630.21621,9174.738182,168,-99.16136937,-106.9831255,-180.5080985,-90.05406833,-145.5328344,-124.4478992,33.80734523,170,-12.08174208,-87.47394612,-1.393963903,-11.20001913,-1.395357407,-22.70900573,32.70625513,170
229,0.65758028,0.023293477,0.008653164,0.006608604,0.01,7,100,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100}",-96.89473271,-107.2830351,-164.672472,-89.62580538,-134.2522327,-118.5456556,27.59110933,173,-9848.130719,-11538.81773,-32448.01319,-8220.365256,-21370.53314,-16685.17201,9113.756857,169,-99.23774846,-107.4188891,-180.1333206,-90.66622996,-146.186638,-124.7285652,33.58507144,171,-12.10190227,-88.19615803,-1.384033341,-11.36644732,-1.416927951,-22.89309378,32.97777728,171
219,0.719583368,0.094578883,0.010972738,0.006231294,0.01,6,100,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100}",-96.89473271,-107.2830351,-164.672472,-89.62580538,-134.2522327,-118.5456556,27.59110933,173,-9848.130719,-11538.81773,-32448.01319,-8220.365256,-21370.53314,-16685.17201,9113.756857,169,-99.23774846,-107.4188891,-180.1333206,-90.66622996,-146.186638,-124.7285652,33.58507144,171,-12.10190227,-88.19615803,-1.384033341,-11.36644732,-1.416927951,-22.89309378,32.97777728,171
239,0.658261538,0.02126812,0.006945133,0.007198212,0.01,8,100,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100}",-96.89473271,-107.2830351,-164.672472,-89.62580538,-134.2522327,-118.5456556,27.59110933,173,-9848.130719,-11538.81773,-32448.01319,-8220.365256,-21370.53314,-16685.17201,9113.756857,169,-99.23774846,-107.4188891,-180.1333206,-90.66622996,-146.186638,-124.7285652,33.58507144,171,-12.10190227,-88.19615803,-1.384033341,-11.36644732,-1.416927951,-22.89309378,32.97777728,171
209,0.601071501,0.014149223,0.010182762,0.008444339,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",-96.89473271,-107.2830351,-164.672472,-89.63515778,-134.2522327,-118.547526,27.58914895,176,-9848.130719,-11538.81773,-32448.01319,-8228.135895,-21370.53314,-16686.72613,9112.313808,172,-99.23774846,-107.4188891,-180.1333206,-90.70907284,-146.186638,-124.7371338,33.57638435,174,-12.10190227,-88.19615803,-1.384033341,-11.37813721,-1.416927951,-22.89543176,32.97696042,174
244,0.107245779,0.004384275,0.004124165,0.006066542,0.02,1,50,"{'learning_rate': 0.02, 'max_depth': 1, 'n_estimators': 50}",-45.32416977,-114.3539289,-173.4113558,-93.34118112,-161.2260968,-117.5313465,46.56381235,164,-2805.936919,-13088.43947,-39033.75178,-9161.541836,-29676.32101,-18753.1982,13483.47115,175,-52.97109513,-114.4047179,-197.5696125,-95.71594348,-172.268166,-126.585907,52.24180658,175,-2.733003994,-100.1748814,-1.867903348,-12.78232243,-2.35628172,-23.98287858,38.31191132,175
169,0.202344799,0.006439588,0.000799131,0.001598263,0.01,1,100,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 100}",-45.82485641,-115.1242568,-173.9421167,-93.45030979,-161.8399778,-118.0363035,46.62974593,171,-2851.57402,-13266.28783,-39216.5694,-9182.395964,-29880.68627,-18879.50269,13542.96038,176,-53.40013127,-115.1793724,-198.0317384,-95.82481915,-172.8603085,-127.0592739,52.30146843,176,-2.793719356,-101.5496661,-1.881335397,-12.8136947,-2.379394673,-24.28356205,38.84604057,176
332,0.13739295,0.014449324,0.003734779,0.006060455,0.03,2,30,"{'learning_rate': 0.03, 'max_depth': 2, 'n_estimators': 30}",-83.16928159,-113.695659,-187.1339197,-95.22094391,-154.2508619,-126.6941332,38.64265979,177,-7383.023331,-13008.07467,-42069.60838,-9321.605239,-27870.02993,-19930.46831,13199.12154,189,-85.92452113,-114.0529468,-205.1087721,-96.54846057,-166.9431937,-133.7155789,45.28368671,177,-8.82233613,-99.55365388,-2.090955013,-13.02311656,-2.151996907,-25.1284117,37.44377917,177
342,0.137718964,0.006379552,0.003124475,0.006248951,0.03,3,30,"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 30}",-100.0177141,-114.0028377,-178.3892117,-99.33669097,-148.4200685,-128.0333046,30.84334766,178,-10409.29817,-13011.84138,-37712.42251,-10107.93794,-25506.20026,-19349.54005,10775.91273,178,-102.0259681,-114.0694586,-194.1968654,-100.5382412,-159.7066068,-134.107428,36.94235788,178,-12.84847656,-99.58277091,-1.770822118,-14.20604963,-1.884656547,-26.05855515,37.13507699,179
352,0.165917873,0.00792161,0.006248856,0.007653254,0.03,4,30,"{'learning_rate': 0.03, 'max_depth': 4, 'n_estimators': 30}",-103.5300102,-116.6325038,-175.6728044,-98.46284919,-148.0112134,-128.4618762,29.23190703,180,-11164.79366,-13629.25778,-36560.79524,-9893.589543,-25399.42859,-19329.57296,10217.17344,177,-105.6635872,-116.7444122,-191.208774,-99.46652474,-159.3719818,-134.491056,35.23817281,179,-13.85358385,-104.3554583,-1.686209301,-13.88359094,-1.872581068,-27.1302847,38.98929518,181
